ticket_text,actual_team,predicted_team,is_correct,confidence_score,routing_decision
"URGENT - Issue with recent order Hi team, The verification step is failing and I need help. Please advise.",Account Access,Account Access,True,0.5815533417892299,Human review
Question about my account I need help with something. The issue seems technical because the same step keeps timing out. I do not know if this should go to billing or support. Please let me know what I should do next.,Technical Support,Technical Support,True,0.5816359954651422,Human review
Problem with Analytics Dashboard The issue seems technical because the same step keeps timing out. This may also be related because the renewal amount looks different from what I expected. I would appreciate a quick response.,Technical Support,Technical Support,True,0.5823469255053401,Human review
"Help needed Hi, There appears to be an issue with the dispatch. It involves starter kit on my side. Also, i have not had an update on my refund yet. This is becoming urgent.",Orders & Delivery,Orders & Delivery,True,0.5823920154996658,Human review
Need an update This has become a problem for me. I cannot tell where the order currently is. It involves premium device on my side. This happened shortly after I updated my details. Thanks.,Orders & Delivery,Orders & Delivery,True,0.5828550624538895,Human review
"Need an update Good morning, The item is damaged so I may need a replacement or refund. In addition, there seems to be a problem with the payment on my account. I am using the service on mobile. This has been going on since yesterday. Can someone update me?",Refunds & Returns,Refunds & Returns,True,0.5832473466216682,Human review
"FOLLOW-UP ON MY PREVIOUS ISSUE Hi, The invoice does not look right to me. In addition, i need my money back if this cannot be resolved. I am using the web version. Thanks.",Billing,Billing,True,0.5834100781258785,Human review
"Issue not resolved Hi team, I am trying to return this purchase. This happened shortly after I updated my details. Please advise.",Refunds & Returns,Refunds & Returns,True,0.5836045650448324,Human review
Follow-up on my previous issue There seems to be a delay with the shipment. This started after my last purchase. Please look into this.,Orders & Delivery,Orders & Delivery,True,0.5845133377899911,Human review
"Need help with Customer Portal again Hello, The password reset process is not working. It involves customer portal on my side. I am using the service on mobile.",Account Access,Account Access,True,0.5849607407915263,Human review
URGENT - Need an update on this issue The renewal amount looks different from what I expected. It involves subscription plan on my side. I only need a clear update on what is happening. This is becoming urgent.,Billing,Billing,True,0.585209500669006,Human review
"Question about Starter Kit Hello, I think the wrong item was sent. I was hoping this would be fixed by now. pls let me know what I should do next.",Orders & Delivery,Orders & Delivery,True,0.5854588076742383,Human review
"Need help with Customer Portal Good morning, The amount shown on the invoice looks wrong. It involves customer portal on my side. At the same time, i need to return the item becuase it is not as expected.",Billing,Billing,True,0.5856817574105254,Human review
Need an update on this isue The export fails halfway through and I do not know why. I noticed this after trying to make a payment. Thanks.,Technical Support,Technical Support,True,0.586021733255258,Human review
"Hello, The verification step is failing and I need help. I only need a clear update on what is happening. Any help would be appreciated.",Account Access,Account Access,True,0.5867280038433328,Human review
URGENT - Need help with Analytics Dashboard I need help with something. I need help understanding whether this is compatible with my setup. It involves analytics dashboard on my side. I only need a clear update on what is happening. pls advise.,Product Inquiry,Product Inquiry,True,0.5867996481650792,Human review
"Help needed This has become a problem for me. I think the wrong item was sent. It involves replacement unit on my side. In addition, i would like a refund for this order.",Orders & Delivery,Orders & Delivery,True,0.5876680015513104,Human review
"Need help with my account I need help with something. Can you explain how this feature works? It involves customer portal on my side. At the same time, the renewal amount looks different from what I expected. This started after my last purchase. I was hoping this would be fixed by now.",Product Inquiry,Product Inquiry,True,0.5881603496946656,Human review
Question about Subscription Plan I want to understand the pricing options better. It involves subscription plan on my side. This happened shortly after I updated my details. I was hoping this would be fixed by now. Please look into this.,Product Inquiry,Product Inquiry,True,0.588366129938524,Human review
"Need an update on this issue Can someone help with this? The page is not loading properly and I cannot complete the task. At the same time, i noticed an unexpected charge and need clarification. This started after my last purchase. This is becoming urgent.",Technical Support,Technical Support,True,0.5888419761768964,Human review
Problem with Starter Kit still My order has still not arrived. It involves starter kit on my side.,Orders & Delivery,Orders & Delivery,True,0.5888834813431839,Human review
"Please review this request Hi team, This looks like an account access problem. I have already tried a few times with no success. Please advise.",Account Access,Account Access,True,0.5892622466982455,Human review
Question about Customer Portal I need help with something. The amount shown on the invoice looks wrong. I am using the web version. This has been going on since yesterday.,Billing,Billing,True,0.5893396915571784,Human review
Support request Can someone help with this? I need help understanding whether this is compatible with my setup. I have already tried a few times with no success.,Product Inquiry,Product Inquiry,True,0.5893407941548942,Human review
"Issue not resolved please Hi team, This is more of a general product question. It involves analytics dashboard on my side. I only need a clear update on what is happening. I was hoping this would be fixed by now. Thanks.",Product Inquiry,Product Inquiry,True,0.5895670104090985,Human review
Problem with recent activity The amount shown on the invoice looks wrong. It involves subscription plan on my side. This may also be related because the product arrived damaged and I need help with next steps. I would appreciate a quick response.,Billing,Billing,True,0.5897932748612122,Human review
"NEED SUPPORT URGENTLY Hi, This is more of a general product question. I would appreciate a quick response.",Product Inquiry,Product Inquiry,True,0.5905127071669699,Human review
Problem with service I need help with something. Authentication is not going through on my side. I am using the web version. I would appreciate a quick response.,Account Access,Account Access,True,0.5905245064168851,Human review
"unexpected behaviour on my account again Good morning, The issue seems technical because the same step keeps timing out. In addition, the login step keeps failing even though my details should be correct. I noticed this after trying to make a payment. I have already tried a few times with no success. Any help would be appreciated.",Technical Support,Technical Support,True,0.5910162232336805,Human review
"probem with Premium Device Hi, I want to understand the pricing options better. It involves premium device on my side.",Product Inquiry,Product Inquiry,True,0.5913852418793742,Human review
"Can someone help again Hi, The invoice does not look right to me. I am using the web version. Please advise.",Billing,Billing,True,0.5913963004517179,Human review
Need help with Starter Kit again Delivery is taking longer than expected. It involves starter kit on my side. This is quite frustrating.,Orders & Delivery,Orders & Delivery,True,0.5917578407338823,Human review
"Please check this Hi team, I want to know the status of the return request. At the same time, there seems to be a delay with the shipment.",Refunds & Returns,Refunds & Returns,True,0.5918397917827262,Human review
Help needed Authentication is not going through on my side. It involves admin console on my side. This may also be related because i am seeing unexpected behaviour in the product. This has been going on since yesterday. Thanks.,Account Access,Account Access,True,0.5924252171795639,Human review
"isue not resolved I noticed an unexpected charge and need clarification. It involves customer portal on my side. At the same time, my order has still not arrived. I only need a clear update on what is happening. Thanks.",Billing,Billing,True,0.5931777076011311,Human review
Question about Analytics Dashboard The export fails halfway through and I do not know why. It involves analytics dashboard on my side. This may also be related because i still cannot access the portal after trying several times. This started after my last purchase. I was hoping this would be fixed by now.,Technical Support,Technical Support,True,0.5932466424709075,Human review
"Please review this request today Hi, The app crashes when I try to use this feature. I have already tried a few times with no success.",Technical Support,Technical Support,True,0.5939372183347819,Human review
"Question about Mobile App This has become a problem for me. The page is not loading properly and I cannot complete the task. It involves mobile app on my side. Also, this is more of a general product question.",Technical Support,Technical Support,True,0.5940296514993642,Human review
"URGENT - Need help with my account Hello, This was working before but now it keeps failing. It involves mobile app on my side. I noticed this after trying to make a payment. I would appreciate a quick response.",Technical Support,Technical Support,True,0.5941712094065261,Human review
"Follow-up on my previous issue HI TEAM, DELIVERY IS TAKING LONGER THAN EXPECTED. THIS SEEMS LINKED TO MY RECENT ORDER. I HAVE ALREADY TRIED A FEW TIMES WITH NO SUCCESS. THANKS.",Orders & Delivery,Orders & Delivery,True,0.5945448217631063,Human review
Problem with recent activity The renewal amount looks different from what I expected. It involves customer portal on my side. I am using the web version. I have already tried a few times with no success. Any help would be appreciated.,Billing,Billing,True,0.5946572394945695,Human review
"Need help with my account Hi team, The item is damaged so I may need a replacement or refund. This is becoming urgent.",Refunds & Returns,Refunds & Returns,True,0.595124744247199,Human review
Issue not resolved please Can someone help with this? I need someone to review the billing on this account. It involves invoice portal on my side. This may also be related because the login step keeps failing even though my details should be correct. I am using the service on mobile. Kindly check this.,Billing,Billing,True,0.5953124184287896,Human review
"Need help with Customer Portal Hi team, I noticed an unexpected charge and need clarification. This happened shortly after I updated my details. Please look into this.",Billing,Billing,True,0.5954703075521552,Human review
URGENT - Question about Replacement Unit again I need my money back if this cannot be resolved. I do not know if this should go to billing or support.,Refunds & Returns,Refunds & Returns,True,0.5959617142271917,Human review
"Issue with system issue Hi, I am seeing unexpected behaviour in the product. At the same time, i cannot sign in to my account at the moment. Please advise.",Technical Support,Technical Support,True,0.5980194905680425,Human review
CAN SOMEONE HELP This is more of a general product question. This may also be related because the invoice does not look right to me. This is becoming urgent.,Product Inquiry,Product Inquiry,True,0.5983340084461655,Human review
"Question about my account Can someone help with this? The app crashes when I try to use this feature. At the same time, could you explain the difference between the available options? I am using the service on mobile. please look into this.",Technical Support,Technical Support,True,0.5991211216464585,Human review
"Need an update on this issue The issue seems technical because the same step keeps timing out. It involves mobile app on my side. Also, i still cannot access the portal after trying several times. Please advise.",Technical Support,Technical Support,True,0.5993096813076296,Human review
"Need support urgently I think the wrong item was sent. It involves premium device on my side. At the same time, i have not had an update on my refund yet. This is quite frustrating. Any help would be appreciated.",Orders & Delivery,Orders & Delivery,True,0.5996181781954761,Human review
Need help with my account I am not sure whether this product supports my use case. It involves starter kit on my side. I only need a clear update on what is happening. Any help would be appreciated.,Product Inquiry,Product Inquiry,True,0.6007275731333847,Human review
"Need an update on this issue Can someone help with this? The package is missing and I need an update. It involves replacement unit on my side. At the same time, i am trying to return this purchase. This is affecting my work today. This is becoming urgent. This is still unresolved.",Orders & Delivery,Orders & Delivery,True,0.6013294533637418,Human review
Problem with service I am not sure whether this product supports my use case. I have already tried a few times with no success.,Product Inquiry,Product Inquiry,True,0.6018546939140423,Human review
URGENT - charge on my account This has become a problem for me. There seems to be a problem with the payment on my account. I have already tried a few times with no success. Thanks.,Billing,Billing,True,0.6020322849167645,Human review
"Hi, Authentication is not going through on my side. At the same time, the issue seems technical because the same step keeps timing out. I do not know if this should go to billing or support. Please advise.",Account Access,Account Access,True,0.6021663700332165,Human review
"feature on my account still Good morning, I am comparing plans and need clarification. I noticed this after trying to make a payment.",Product Inquiry,Product Inquiry,True,0.6029645359784788,Human review
Please check this I need help with something. The page is not loading properly and I cannot complete the task. I am using the web version. This is becoming urgent.,Technical Support,Technical Support,True,0.603498091448109,Human review
Please review this request Can someone help with this? I cannot tell where the order currently is. I am using the service on mobile. I would appreciate a quick response.,Orders & Delivery,Orders & Delivery,True,0.6041805424959587,Human review
"Question about Premium Device Hi team, I am comparing plans and need clarification. I was hoping this would be fixed by now.",Product Inquiry,Product Inquiry,True,0.6061091618616073,Human review
Help needed The item is damaged so I may need a replacement or refund. It involves premium device on my side. I noticed this after trying to make a payment. I would appreciate a quick response.,Refunds & Returns,Refunds & Returns,True,0.606240919749975,Human review
I appear to be locked out and cannot get back in. It involves customer portal on my side. I only need a clear update on what is happening. I have already tried a few times with no success.,Account Access,Account Access,True,0.6068965999027447,Human review
"Need an update please I need help with something. I appear to be locked out and cannot get back in. At the same time, i cannot complete the workflow because something keeps breaking. This is affecting my work today. I would appreciate a quick response.",Account Access,Account Access,True,0.6075470706598369,Human review
Question about Replacement Unit I need to return the item because it is not as expected. It involves replacement unit on my side. Please advise.,Refunds & Returns,Refunds & Returns,True,0.6079052360816891,Human review
"PLEASE CHECK THIS TODAY Hi, The item is damaged so I may need a replacement or refund. It involves replacement unit on my side. This may also be related because my order has still not arrived. Please let me know what I should do next.",Refunds & Returns,Refunds & Returns,True,0.6085764102359593,Human review
Question about Replacement Unit This has become a problem for me. I need my money back if this cannot be resolved. It involves replacement unit on my side. I noticed this after trying to make a payment. This is quite frustrating. Please look into this.,Refunds & Returns,Refunds & Returns,True,0.6087281235975487,Human review
"URGENT - Issue not resolved Hi, The product arrived damaged and I need help with next steps. This is quite frustrating. Please look into this.",Refunds & Returns,Refunds & Returns,True,0.6092480507572224,Human review
Need help with Replacement Unit I cannot tell where the order currently is. It involves replacement unit on my side. This is affecting my work today. Please look into this.,Orders & Delivery,Orders & Delivery,True,0.6092817378854438,Human review
"Issue not resolved Hi team, I cannot tell where the order currently is. It involves replacement unit on my side. I am using the service on mobile. I need this resolved as soon as possible.",Orders & Delivery,Orders & Delivery,True,0.6105402258286367,Human review
URGENT - FOLLOW-UP ON MY PREVIOUS ISSUE This has become a problem for me. There appears to be an issue with the dispatch. It involves starter kit on my side. This seems linked to my recent order. Please look into this.,Orders & Delivery,Orders & Delivery,True,0.6106209632781006,Human review
Need an update I need help with something. The renewal amount looks different from what I expected. This has been going on since yesterday. pls advise.,Billing,Billing,True,0.6108888589906578,Human review
"Problem with recent activity Good morning, I cannot tell where the order currently is.",Orders & Delivery,Orders & Delivery,True,0.611915019051637,Human review
Help needed Can someone help with this? I am comparing plans and need clarification. I was hoping this would be fixed by now. Please look into this.,Product Inquiry,Product Inquiry,True,0.613085032006583,Human review
"Problem with Starter Kit Hi, I have not had an update on my refund yet. I do not know if this should go to billing or support. Please let me know what I should do next.",Refunds & Returns,Refunds & Returns,True,0.6131506779238742,Human review
Question about API This was working before but now it keeps failing. I am using the web version. I have already tried a few times with no success. Please look into this.,Technical Support,Technical Support,True,0.6135276167914369,Human review
unexpected behaviour on my account I need help with something. I am seeing unexpected behaviour in the product. I have already tried a few times with no success. Please look into this.,Technical Support,Technical Support,True,0.6139104676204521,Human review
"Need an update on this issue Hello, The item is damaged so I may need a replacement or refund. It involves replacement unit on my side. At the same time, there seems to be a problem with the payment on my account. This is becoming urgent.",Refunds & Returns,Refunds & Returns,True,0.6145151420804866,Human review
URGENT - Need an update The product arrived damaged and I need help with next steps. Any help would be appreciated.,Refunds & Returns,Refunds & Returns,True,0.6146005138230236,Human review
"Problem with service HI, I CANNOT COMPLETE THE WORKFLOW BECAUSE SOMETHING KEEPS BREAKING. I WOULD APPRECIATE A QUICK RESPONSE.",Technical Support,Technical Support,True,0.6146044101283927,Human review
Follow-up on my previous issue This has become a problem for me. The issue seems technical because the same step keeps timing out. I have already tried a few times with no success. Thanks.,Technical Support,Technical Support,True,0.6153489122792797,Human review
Follow-up on my previous issue The app crashes when I try to use this feature. It involves web app on my side. I am using the web version. I was hoping this would be fixed by now.,Technical Support,Technical Support,True,0.6155436501824255,Human review
Please check this Can someone help with this? The amount shown on the invoice looks wrong. It involves customer portal on my side. This may also be related because the login step keeps failing even though my details should be correct. I do not know if this should go to billing or support. I need this resolved as soon as possible. please advise.,Billing,Billing,True,0.6155938055381819,Human review
Problem with Subscription Plan again The invoice does not look right to me. please advise.,Billing,Billing,True,0.6161236153253348,Human review
Question about my account This is more of a general product question. It involves mobile app on my side. I noticed this after trying to make a payment. Thanks.,Product Inquiry,Product Inquiry,True,0.6162767764480628,Human review
Need support urgently Can someone help with this? There seems to be a problem with the payment on my account.,Billing,Billing,True,0.6166642582566104,Human review
"Need help with Customer Portal Hi, I noticed an unexpected charge and need clarification. This has been going on since yesterday. Please let me know what I should do next.",Billing,Billing,True,0.6178056923875911,Human review
"Need an update on this issue I need help with something. I cannot tell where the order currently is. It involves premium device on my side. At the same time, the item is damaged so I may need a replacement or refund. I only need a clear update on what is happening. Any help would be appreciated.",Orders & Delivery,Orders & Delivery,True,0.6185461786123613,Human review
FOLLOW-UP ON MY PREVIOUS ISSUE I need help with something. The product arrived damaged and I need help with next steps. It involves replacement unit on my side. This may also be related because my order has still not arrived. This started after my last purchase. Please advise.,Refunds & Returns,Refunds & Returns,True,0.6208246073859482,Human review
"Need help with Mobile App Good morning, The login step keeps failing even though my details should be correct. It involves mobile app on my side. I only need a clear update on what is happening. Please let me know what I should do next.",Account Access,Account Access,True,0.621098988468995,Human review
"URGENT - Please check this still Good morning, The page is not loading properly and I cannot complete the task. It involves analytics dashboard on my side. Also, i still cannot access the portal after trying several times. I only need a clear update on what is happening. I have already tried a few times with no success.",Technical Support,Technical Support,True,0.6217000194906733,Human review
URGENT - Help needed I HAVE NOT HAD AN UPDATE ON MY REFUND YET.,Refunds & Returns,Refunds & Returns,True,0.6228210327508693,Human review
"Need an update I think I was charged incorrectly for this. It involves subscription plan on my side. In addition, my order has still not arrived. I do not know if this should go to billing or support. This is affecting my work today. I would appreciate a quick response.",Billing,Billing,True,0.6230627424132897,Human review
Problem with Web App This has become a problem for me. The issue seems technical because the same step keeps timing out. This has been going on since yesterday. Thanks.,Technical Support,Technical Support,True,0.6237336284533226,Human review
Question about my account I need help with something. I cannot complete the workflow because something keeps breaking. Any help would be appreciated.,Technical Support,Technical Support,True,0.6238739790097083,Human review
Need an update please Can someone help with this? The item is damaged so I may need a replacement or refund. Please let me know what I should do next.,Refunds & Returns,Refunds & Returns,True,0.6239958561637353,Human review
"Need an update on this issue Can someone help with this? The package is missing and I need an update. It involves replacement unit on my side. At the same time, i am trying to return this purchase. This is affecting my work today. This is becoming urgent.",Orders & Delivery,Orders & Delivery,True,0.6240167564957123,Human review
URGENT - Need help with my acount THE SYSTEM KEEPS SHOWING AN ERROR WHEN I TRY TO CONTINUE. THIS IS BECOMING URGENT.,Technical Support,Technical Support,True,0.6255037197832911,Human review
QUESTION ABOUT WEB APP PLS This has become a problem for me. The login step keeps failing even though my details should be correct.,Account Access,Account Access,True,0.6260193669004867,Human review
"Problem with Invoice Portal Hi team, I am not sure why this payment failed. I noticed this after trying to make a payment. This is affecting my work today.",Billing,Billing,True,0.6272365001126199,Human review
"Problem with service Hello, I am comparing plans and need clarification. It involves customer portal on my side. Thanks.",Product Inquiry,Product Inquiry,True,0.6275620045875753,Human review
Can someone help The amount shown on the invoice looks wrong. I need this resolved as soon as possible. This is becoming urgent.,Billing,Billing,True,0.6278429899061898,Human review
"Please check this Hi team, I have not had an update on my refund yet. It involves premium device on my side. I noticed this after trying to make a payment. This is affecting my work today. Please advise. I need help with this.",Refunds & Returns,Refunds & Returns,True,0.6281153090889395,Human review
"Please check this Hi team, I have not had an update on my refund yet. It involves premium device on my side. I noticed this after trying to make a payment. This is affecting my work today. Please advise.",Refunds & Returns,Refunds & Returns,True,0.6285217229357464,Human review
Support request Can someone help with this? Tracking has not updated in a while. This happened shortly after I updated my details. This is becoming urgent.,Orders & Delivery,Orders & Delivery,True,0.6291774639157871,Human review
"Question about Mobile App I am seeing unexpected behaviour in the product. In addition, there seems to be a problem with the payment on my account. Please advise.",Technical Support,Technical Support,True,0.6301545610621909,Human review
"Issue with invoice Hello, I cannot complete the workflow because something keeps breaking. This may also be related because i think I was charged incorrectly for this. Please look into this.",Technical Support,Technical Support,True,0.6305168598102665,Human review
Problem with recent activity Can someone help with this? The package is missing and I need an update. This seems linked to my recent order.,Orders & Delivery,Orders & Delivery,True,0.6316045466652795,Human review
Issue with recent order Can you explain how this feature works? It involves analytics dashboard on my side. I am using the web version. This is becoming urgent.,Product Inquiry,Product Inquiry,True,0.6330891520156373,Human review
"URGENT - Problem with Invoice Portal Good morning, I am not sure whether this product supports my use case. This has been going on since yesterday. Please advise.",Product Inquiry,Product Inquiry,True,0.633395394268075,Human review
"system issue on my account Hi, I cannot complete the workflow because something keeps breaking. pls look into this.",Technical Support,Technical Support,True,0.6336317226875179,Human review
"Need an update Hi team, The app crashes when I try to use this feature. Also, i am not sure why this payment failed. This is becoming urgent.",Technical Support,Technical Support,True,0.6344946143457332,Human review
Need an update on this issue I need help with something. The verification step is failing and I need help. This may also be related because this was working before but now it keeps failing. Any help would be appreciated.,Account Access,Account Access,True,0.6365026695515416,Human review
"Please check this Good morning, The package is missing and I need an update. I need this resolved as soon as possible.",Orders & Delivery,Orders & Delivery,True,0.6368764623172202,Human review
"Please check this Hi team, The page is not loading properly and I cannot complete the task. At the same time, i am not sure why this payment failed. Please let me know what I should do next. Please advise.",Technical Support,Technical Support,True,0.6374855709887779,Human review
probem with recent activity still The export fails halfway through and I do not know why. I have already tried a few times with no success. This is still unresolved.,Technical Support,Technical Support,True,0.6381448589013414,Human review
"Please check this HI, I NEED MORE INFORMATION BEFORE MAKING A DECISION. IT INVOLVES WEB APP ON MY SIDE. AT THE SAME TIME, THE INVOICE DOES NOT LOOK RIGHT TO ME. ANY HELP WOULD BE APPRECIATED.",Product Inquiry,Product Inquiry,True,0.6383751095260473,Human review
error on my account today The export fails halfway through and I do not know why. This may also be related because i appear to be locked out and cannot get back in. This is quite frustrating. Please let me know what I should do next.,Technical Support,Technical Support,True,0.6383868085557198,Human review
Can someone help I need help with something. The issue seems technical because the same step keeps timing out. It involves mobile app on my side. This happened shortly after I updated my details. Thanks.,Technical Support,Technical Support,True,0.6384098734918999,Human review
"URGENT - pls review this request Hi team, Tracking has not updated in a while. It involves replacement unit on my side. I do not know if this should go to billing or support. I was hoping this would be fixed by now. Please advise. Can someone update me?",Orders & Delivery,Orders & Delivery,True,0.6388863894023956,Human review
"Issue not resolved Good morning, I still cannot access the portal after trying several times. It involves admin console on my side. This may also be related because the issue seems technical because the same step keeps timing out. This has been going on since yesterday. Please let me know what I should do next.",Account Access,Account Access,True,0.6392848799853499,Human review
"NEED AN UPDATE ON THIS ISSUE Hi team, I appear to be locked out and cannot get back in. It involves customer portal on my side. I am using the service on mobile. I was hoping this would be fixed by now. I would appreciate a quick response.",Account Access,Account Access,True,0.6394241763076163,Human review
Follow-up on my previous issue Can someone help with this? I want to know the status of the return request. This is quite frustrating.,Refunds & Returns,Refunds & Returns,True,0.6394923720424219,Human review
Question about Web App I need help with something. The app crashes when I try to use this feature. It involves web app on my side. I need this resolved as soon as possible. I would appreciate a quick response. Please advise.,Technical Support,Technical Support,True,0.6401065037105397,Human review
Question about Premium Device This has become a problem for me. The item is damaged so I may need a replacement or refund. I am using the web version. Please let me know what I should do next.,Refunds & Returns,Refunds & Returns,True,0.640245672210315,Human review
"Follow-up on my previous issue Hi team, I need to return the item because it is not as expected. It involves premium device on my side. Please look into this.",Refunds & Returns,Refunds & Returns,True,0.6402520731030118,Human review
URGENT - Issue with wrong item Can someone help with this? There seems to be a delay with the shipment. This may also be related because i have not had an update on my refund yet. I was hoping this would be fixed by now. Thanks.,Orders & Delivery,Orders & Delivery,True,0.6403355473481807,Human review
Follow-up on my previous issue I NEED HELP WITH SOMETHING. I WOULD LIKE A REFUND FOR THIS ORDER. IT INVOLVES PREMIUM DEVICE ON MY SIDE. THIS IS AFFECTING MY WORK TODAY. PLEASE LOOK INTO THIS.,Refunds & Returns,Refunds & Returns,True,0.6416269283121349,Human review
Issue with payment failed,Billing,Billing,True,0.6416439514693651,Human review
DELAY ON MY ACCOUNT AGAIN This has become a problem for me. I cannot tell where the order currently is. I noticed this after trying to make a payment.,Orders & Delivery,Orders & Delivery,True,0.6418189496738813,Human review
"Please review this request Hi team, The system keeps showing an error when I try to continue. Please advise.",Technical Support,Technical Support,True,0.6420943261787864,Human review
PROBLEM WITH CUSTOMER PORTAL I think I was charged incorrectly for this.,Billing,Billing,True,0.6424500897922244,Human review
"Please check this Good morning, The system keeps showing an error when I try to continue. I was hoping this would be fixed by now. please let me know what I should do next.",Technical Support,Technical Support,True,0.6425868034207853,Human review
Need an update on this issue I need help with something. The product arrived damaged and I need help with next steps. please let me know what I should do next.,Refunds & Returns,Refunds & Returns,True,0.6429576841165986,Human review
Follow-up on my previous issue I need help with something. The export fails halfway through and I do not know why. Please advise.,Technical Support,Technical Support,True,0.6434023204663495,Human review
"QUESTION ABOUT MOBILE APP Good morning, The verification step is failing and I need help. It involves mobile app on my side. I only need a clear update on what is happening. Any help would be appreciated.",Account Access,Account Access,True,0.6438791808567623,Human review
Problem with service This has become a problem for me. I want to know the status of the return request. I need this resolved as soon as possible.,Refunds & Returns,Refunds & Returns,True,0.6445135198926792,Human review
"Need suport urgently Hi, I cannot tell where the order currently is. It involves replacement unit on my side. This is quite frustrating.",Orders & Delivery,Orders & Delivery,True,0.644566358409874,Human review
Help needed I need help with something. The item is damaged so I may need a replacement or refund. Any help would be appreciated.,Refunds & Returns,Refunds & Returns,True,0.6446551779002976,Human review
Follow-up on my previous issue This has become a problem for me. Delivery is taking longer than expected. This has been going on since yesterday. I would appreciate a quick response.,Orders & Delivery,Orders & Delivery,True,0.6468352539859337,Human review
Need an update I need help with something. The package is missing and I need an update. I do not know if this should go to billing or support. I would appreciate a quick response.,Orders & Delivery,Orders & Delivery,True,0.6472634755648294,Human review
"double charge on my account Good morning, I think I was charged incorrectly for this. It involves customer portal on my side. In addition, i am comparing plans and need clarification. This is becoming urgent.",Billing,Billing,True,0.6477386852721375,Human review
Question about Replacement Unit There appears to be an issue with the dispatch. It involves replacement unit on my side. This may also be related because i am trying to return this purchase. Any help would be appreciated.,Orders & Delivery,Orders & Delivery,True,0.6490329662620082,Human review
"Problem with service Hi, I think the wrong item was sent. This has been going on since yesterday. This is becoming urgent.",Orders & Delivery,Orders & Delivery,True,0.6495195127487995,Human review
"Follow-up on my previous isue Hi team, I am comparing plans and need clarification.",Product Inquiry,Product Inquiry,True,0.6497824641884472,Human review
"Problem with recent activity still Hello, I want to understand the pricing options better. It involves api on my side. I am using the service on mobile. Thanks.",Product Inquiry,Product Inquiry,True,0.6502470447369322,Human review
Please review this request Can someone help with this? The renewal amount looks different from what I expected. Thanks.,Billing,Billing,True,0.6503838809428186,Human review
"Need help with my account Hi team, I want to understand the pricing options better. It involves starter kit on my side. I only need a clear update on what is happening.",Product Inquiry,Product Inquiry,True,0.6506088006694778,Human review
"Question about Invoice Portal Can someone help with this? I noticed an unexpected charge and need clarification. It involves invoice portal on my side. At the same time, the verification step is failing and I need help.",Billing,Billing,True,0.6507262153779896,Human review
"Question about my account Hello, I still cannot access the portal after trying several times. It involves admin console on my side. At the same time, i need help understanding whether this is compatible with my setup. Thanks.",Account Access,Account Access,True,0.6509114298968185,Human review
"Help needed today Hi, I appear to be locked out and cannot get back in. It involves mobile app on my side. I am using the web version.",Account Access,Account Access,True,0.6509739038795844,Human review
"Need help with Analytics Dashboard Hi, The page is not loading properly and I cannot complete the task. I am using the web version.",Technical Support,Technical Support,True,0.6513627240480293,Human review
Problem with recent activity Can someone help with this? The export fails halfway through and I do not know why. It involves analytics dashboard on my side. I only need a clear update on what is happening. I have already tried a few times with no success.,Technical Support,Technical Support,True,0.6517170638607426,Human review
Please check this I still cannot access the portal after trying several times. It involves customer portal on my side. I am using the web version. Any help would be appreciated.,Account Access,Account Access,True,0.6533810988590286,Human review
"URGENT - Please review this request today HELLO, THE EXPORT FAILS HALFWAY THROUGH AND I DO NOT KNOW WHY. IT INVOLVES WEB APP ON MY SIDE. I ONLY NEED A CLEAR UPDATE ON WHAT IS HAPPENING. PLEASE ADVISE.",Technical Support,Technical Support,True,0.653456764450429,Human review
"pls check this Hi, I think I was charged incorrectly for this. It involves subscription plan on my side. I am using the service on mobile. Thanks.",Billing,Billing,True,0.6536529346762885,Human review
Need an update The system keeps showing an error when I try to continue. This has been going on since yesterday. Please look into this.,Technical Support,Technical Support,True,0.6536638888330897,Human review
Please review this request today I need help with something. I am trying to return this purchase. I only need a clear update on what is happening.,Refunds & Returns,Refunds & Returns,True,0.654228083408555,Human review
"Question about Analytics Dashboard Hi, The app crashes when I try to use this feature. It involves analytics dashboard on my side. This seems linked to my recent order. This has been going on since yesterday. Please let me know what I should do next.",Technical Support,Technical Support,True,0.6547847457226195,Human review
"Issue with payment failed I think I was charged incorrectly for this. Also, i would like a refund for this order. I noticed this after trying to make a payment.",Billing,Billing,True,0.6549582939862411,Human review
Question about Mobile App I am seeing unexpected behaviour in the product. I need this resolved as soon as possible.,Technical Support,Technical Support,True,0.6550298090654447,Human review
"NEED HELP WITH ADMIN CONSOLE Hello, I am not sure whether this product supports my use case. It involves admin console on my side. I noticed this after trying to make a payment.",Product Inquiry,Product Inquiry,True,0.6555516370767905,Human review
suport request The system keeps showing an error when I try to continue. Thanks.,Technical Support,Technical Support,True,0.6561564049360892,Human review
Problem with service I think I was charged incorrectly for this. Any help would be appreciated.,Billing,Billing,True,0.6576316633097135,Human review
"Need help with my account Good morning, I think the wrong item was sent. It involves replacement unit on my side. This may also be related because i am trying to return this purchase. I am using the web version.",Orders & Delivery,Orders & Delivery,True,0.657783405791923,Human review
Follow-up on my previous issue I am seeing unexpected behaviour in the product. It involves web app on my side. I have already tried a few times with no success. Any help would be appreciated.,Technical Support,Technical Support,True,0.6581320116536259,Human review
